Product Title,SEO Title (<=60),Meta Description (<=160),Short Description,Long Description,Keywords,Category (Suggested),Target Gender,Brand,Image Folder,Main Image File,Price,Main Image Source
"airpure Large Candle Scented, Fireside Glow Fragrance, 18oz Jar, 120 Hour Ornamental Candles, Fill The Room with a Warm and Homey Fragrance, for The Bedroom, Bathroom, Family Room of Office","airpure Large Candle Scented, Fireside Glow Fragrance, 18oz…","Shop airpure Large Candle Scented, Fireside Glow Fragrance, 18oz Jar, 120 Hour Ornamental Candles, Fill The Room with a Warm and Homey Fragrance, for The…","airpure airpure Large Candle Scented, Fireside Glow Fragrance, 18oz Jar, 120 Hour Ornamental Candles, Fill The Room with a Warm and Homey Fragrance, for The Bedroom, Bathroom, Family Room of Office | Health & Personal Care essential | Priced at £9.89","Experience airpure Large Candle Scented, Fireside Glow Fragrance, 18oz Jar, 120 Hour Ornamental Candles, Fill The Room with a Warm and Homey Fragrance, for The Bedroom, Bathroom, Family Room of Office from airpure—a trusted health & personal care favourite. Customers rate it 3.9 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08CCRPSFG","airpure, large, candle, scented, fireside, glow, fragrance, 18oz, jar, 120, hour, ornamental, candles, fill, room",Health & Personal Care,Unisex,airpure,images/airpure-large-candle-scented-fireside-glow,1.webp,£9.89,https://m.media-amazon.com/images/I/71jQzYQB0sL.jpg
"King C. Gillette Shave and Edging Razor for Men + 5 Premium Blades with Precision Trimmer, Gift Set Ideas for Him/Dad",King C. Gillette Shave and Edging Razor for Men + 5 Premium…,"Shop King C. Gillette Shave and Edging Razor for Men + 5 Premium Blades with Precision Trimmer, Gift Set Ideas for Him/Dad by King C. Gillette, a standout in…","King C. Gillette King C. Gillette Shave and Edging Razor for Men + 5 Premium Blades with Precision Trimmer, Gift Set Ideas for Him/Dad | Health & Personal Care essential | Priced at £7.75","Experience King C. Gillette Shave and Edging Razor for Men + 5 Premium Blades with Precision Trimmer, Gift Set Ideas for Him/Dad from King C. Gillette—a trusted health & personal care favourite. Customers rate it 3.9 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08CJ5B73T","king, gillette, shave, edging, razor, men, premium, blades, precision, trimmer, gift, ideas, him, dad, health",Health & Personal Care,Men,King C. Gillette,images/king-c-gillette-shave-and-edging,1.webp,£7.75,https://m.media-amazon.com/images/I/7191KUgT69L.jpg
Chinoxia Powerkick Extra Energy Caffeine and Glucose Tablets x 40 - Pack of 6 (240 tablets total),Chinoxia Powerkick Extra Energy Caffeine and Glucose…,"Shop Chinoxia Powerkick Extra Energy Caffeine and Glucose Tablets x 40 - Pack of 6 (240 tablets total) by Chinoxia, a standout in health & personal care on…",Chinoxia Chinoxia Powerkick Extra Energy Caffeine and Glucose Tablets x 40 - Pack of 6 (240 tablets total) | Health & Personal Care essential | Priced at £8.09,Experience Chinoxia Powerkick Extra Energy Caffeine and Glucose Tablets x 40 - Pack of 6 (240 tablets total) from Chinoxia—a trusted health & personal care favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08CMJQFFQ,"chinoxia, powerkick, extra, energy, caffeine, glucose, tablets, 240, total, health, personal, care",Health & Personal Care,Unisex,Chinoxia,images/chinoxia-powerkick-extra-energy-caffeine-and,1.webp,£8.09,https://m.media-amazon.com/images/I/61X3yN7-kPL.jpg
"WoodWick Medium Hourglass Scented Candle with Crackling Wick, Black Peppercorn, Up to 60 Hours Burn Time, Black Peppercorn",WoodWick Medium Hourglass Scented Candle with Crackling…,"Shop WoodWick Medium Hourglass Scented Candle with Crackling Wick, Black Peppercorn, Up to 60 Hours Burn Time, Black Peppercorn by Woodwick, a standout in home…","Woodwick WoodWick Medium Hourglass Scented Candle with Crackling Wick, Black Peppercorn, Up to 60 Hours Burn Time, Black Peppercorn | Home & Kitchen essential | Priced at £24.99","Experience WoodWick Medium Hourglass Scented Candle with Crackling Wick, Black Peppercorn, Up to 60 Hours Burn Time, Black Peppercorn from Woodwick—a trusted home & kitchen favourite. Customers rate it 4.1 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08CYDN8MC","woodwick, medium, hourglass, scented, candle, crackling, wick, black, peppercorn, hours, burn, time, home, kitchen",Home & Kitchen,Unisex,Woodwick,images/woodwick-medium-hourglass-scented-candle-with,1.webp,£24.99,https://m.media-amazon.com/images/I/71N0p3JjJhL.jpg
"Viakal Limescale Remover Spray, 750ml","Viakal Limescale Remover Spray, 750ml","Shop Viakal Limescale Remover Spray, 750ml by Viakal, a standout in grocery on Amazon. Great choice for FBA sellers seeking steady demand.","Viakal Viakal Limescale Remover Spray, 750ml | Grocery essential | Priced at £8.10","Experience Viakal Limescale Remover Spray, 750ml from Viakal—a trusted grocery favourite. Customers rate it 4.6 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08G62K2K4","viakal, limescale, remover, spray, 750ml, grocery",Grocery,Unisex,Viakal,images/viakal-limescale-remover-spray-750ml,1.webp,£8.10,https://m.media-amazon.com/images/I/51Wwr+OGjaL.jpg
Pears Pure & Gentle Body Wash - Soap-free Cleanser - Nourishing Gel with 98% Pure Glycerin & Natural Oils - for Glowing Skin 10x More Moisturiser - Beauty Bath for Moisturising Care - 750ml,Pears Pure & Gentle Body Wash - Soap-free Cleanser …,Shop Pears Pure & Gentle Body Wash - Soap-free Cleanser - Nourishing Gel with 98% Pure Glycerin & Natural Oils - for Glowing Skin 10x More Moisturiser - Beauty…,PEARS Pears Pure & Gentle Body Wash - Soap-free Cleanser - Nourishing Gel with 98% Pure Glycerin & Natural Oils - for Glowing Skin 10x More Moisturiser - Beauty Bath for Moisturising Care - 750ml | Beauty essential | Priced at £9.99,Experience Pears Pure & Gentle Body Wash - Soap-free Cleanser - Nourishing Gel with 98% Pure Glycerin & Natural Oils - for Glowing Skin 10x More Moisturiser - Beauty Bath for Moisturising Care - 750ml from PEARS—a trusted beauty favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08J7MVWGL,"pears, pure, gentle, body, wash, soap, free, cleanser, nourishing, gel, glycerin, natural, oils, glowing, skin",Beauty,Unisex,PEARS,images/pears-pure-gentle-body-wash,1.webp,£9.99,https://m.media-amazon.com/images/I/51TN572jtJL.jpg
"Viakal 3 in 1 Anti-Bac Spray, 500ml","Viakal 3 in 1 Anti-Bac Spray, 500ml","Shop Viakal 3 in 1 Anti-Bac Spray, 500ml by Viakal, a standout in grocery on Amazon. Great choice for FBA sellers seeking steady demand.","Viakal Viakal 3 in 1 Anti-Bac Spray, 500ml | Grocery essential | Priced at £7.47","Experience Viakal 3 in 1 Anti-Bac Spray, 500ml from Viakal—a trusted grocery favourite. Customers rate it 4.5 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08JHSFQG1","viakal, anti, bac, spray, 500ml, grocery",Grocery,Unisex,Viakal,images/viakal-3-in-1-anti-bac-spray,1.webp,£7.47,https://m.media-amazon.com/images/I/51AYEK+V4OL.jpg
Oral-B Professional Protection Toothpaste 2x75ml,Oral-B Professional Protection Toothpaste 2x75ml,"Shop Oral-B Professional Protection Toothpaste 2x75ml by Oral-B, a standout in health & personal care on Amazon. Great choice for FBA sellers seeking steady…",Oral-B Oral-B Professional Protection Toothpaste 2x75ml | Health & Personal Care essential | Priced at £5.89,Experience Oral-B Professional Protection Toothpaste 2x75ml from Oral-B—a trusted health & personal care favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08JZ81JDN,"oral, professional, protection, toothpaste, 2x75ml, health, personal, care",Health & Personal Care,Unisex,Oral-B,images/oral-b-professional-protection-toothpaste-2x75ml,1.webp,£5.89,https://m.media-amazon.com/images/I/81dqmbeuaqL.jpg
Oral-B 3D White Arctic Fresh Toothpaste 2x75ml 2in1,Oral-B 3D White Arctic Fresh Toothpaste 2x75ml 2in1,"Shop Oral-B 3D White Arctic Fresh Toothpaste 2x75ml 2in1 by Oral-B, a standout in health & personal care on Amazon. Great choice for FBA sellers seeking steady…",Oral-B Oral-B 3D White Arctic Fresh Toothpaste 2x75ml 2in1 | Health & Personal Care essential | Priced at £6.36,Experience Oral-B 3D White Arctic Fresh Toothpaste 2x75ml 2in1 from Oral-B—a trusted health & personal care favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08JZ8HD7V,"oral, white, arctic, fresh, toothpaste, 2x75ml, 2in1, health, personal, care",Health & Personal Care,Unisex,Oral-B,images/oral-b-3d-white-arctic-fresh-toothpaste,1.webp,£6.36,https://m.media-amazon.com/images/I/81H96QLWHDL.jpg
"Bin Buddy Bin Freshening Orange & Lemon Grass Spray, 500ml, Kills Germs, Leaves Your Bin Smelling Great, Suitable for Indoor Kitchen, Bathroom and Food Waste Bins and Outdoor Wheelie Bins","Bin Buddy Bin Freshening Orange & Lemon Grass Spray, 500ml…","Shop Bin Buddy Bin Freshening Orange & Lemon Grass Spray, 500ml, Kills Germs, Leaves Your Bin Smelling Great, Suitable for Indoor Kitchen, Bathroom and Food…","Bin Buddy Bin Buddy Bin Freshening Orange & Lemon Grass Spray, 500ml, Kills Germs, Leaves Your Bin Smelling Great, Suitable for Indoor Kitchen, Bathroom and Food Waste Bins and Outdoor Wheelie Bins | Grocery essential | Priced at £13.24","Experience Bin Buddy Bin Freshening Orange & Lemon Grass Spray, 500ml, Kills Germs, Leaves Your Bin Smelling Great, Suitable for Indoor Kitchen, Bathroom and Food Waste Bins and Outdoor Wheelie Bins from Bin Buddy—a trusted grocery favourite. Customers rate it 4.3 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08KV2THT2","bin, buddy, freshening, orange, lemon, grass, spray, 500ml, kills, germs, leaves, smelling, great, suitable, indoor",Grocery,Unisex,Bin Buddy,images/bin-buddy-bin-freshening-orange-lemon,1.webp,£13.24,https://m.media-amazon.com/images/I/71cN9FnCL8L.jpg
Funko Pop! Disney: Stitch With Ukulele - Disney: Lilo & Stitch - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,Funko Pop! Disney: Stitch With Ukulele - Disney: Lilo &…,Shop Funko Pop! Disney: Stitch With Ukulele - Disney: Lilo & Stitch - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults …,Funko Funko Pop! Disney: Stitch With Ukulele - Disney: Lilo & Stitch - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors | Toys & Games essential | Priced at £8.97,Experience Funko Pop! Disney: Stitch With Ukulele - Disney: Lilo & Stitch - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors from Funko—a trusted toys & games favourite. Customers rate it 4.7 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08MQ5C98P,"funko, pop, disney, stitch, ukulele, lilo, collectable, vinyl, figure, gift, idea, official, merchandise, toys, kids",Toys & Games,Unisex,Funko,images/funko-pop-disney-stitch-with-ukulele,1.webp,£8.97,https://m.media-amazon.com/images/I/61J4X7JfPvL.jpg
Biotherm Baume Corps Nutri Intensive Body Lotion 400 ml,Biotherm Baume Corps Nutri Intensive Body Lotion 400 ml,"Shop Biotherm Baume Corps Nutri Intensive Body Lotion 400 ml by BIOTHERM, a standout in beauty on Amazon. Great choice for FBA sellers seeking steady demand.",BIOTHERM Biotherm Baume Corps Nutri Intensive Body Lotion 400 ml | Beauty essential,Experience Biotherm Baume Corps Nutri Intensive Body Lotion 400 ml from BIOTHERM—a trusted beauty favourite. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08NGV5N3S,"biotherm, baume, corps, nutri, intensive, body, lotion, 400, beauty",Beauty,Unisex,BIOTHERM,images/biotherm-baume-corps-nutri-intensive-body,1.webp,,https://m.media-amazon.com/images/I/31hveL2h5nL.jpg
"Living Proof Curl Conditioner 100ml | For Waves, Curl & Coils | Paraben Free | Sulphate Free | Silicone Free | Vegan, Clear","Living Proof Curl Conditioner 100ml | For Waves, Curl &…","Shop Living Proof Curl Conditioner 100ml | For Waves, Curl & Coils | Paraben Free | Sulphate Free | Silicone Free | Vegan, Clear by Living proof, a standout in…","Living proof Living Proof Curl Conditioner 100ml | For Waves, Curl & Coils | Paraben Free | Sulphate Free | Silicone Free | Vegan, Clear | Beauty essential | Priced at £3.31","Experience Living Proof Curl Conditioner 100ml | For Waves, Curl & Coils | Paraben Free | Sulphate Free | Silicone Free | Vegan, Clear from Living proof—a trusted beauty favourite. Customers rate it 4.2 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08QQD7537","living, proof, curl, conditioner, 100ml, waves, coils, paraben, free, sulphate, silicone, vegan, clear, beauty",Beauty,Unisex,Living proof,images/living-proof-curl-conditioner-100ml-for,1.webp,£3.31,https://m.media-amazon.com/images/I/61DnWhnIqiL.jpg
"Revlon ColorStay Full Cover Longwear Matte Foundation, Heat & Sweat Resistant Lightweight Face Makeup, Early Tan (390), 30ml","Revlon ColorStay Full Cover Longwear Matte Foundation, Heat…","Shop Revlon ColorStay Full Cover Longwear Matte Foundation, Heat & Sweat Resistant Lightweight Face Makeup, Early Tan (390), 30ml by Revlon, a standout in…","Revlon Revlon ColorStay Full Cover Longwear Matte Foundation, Heat & Sweat Resistant Lightweight Face Makeup, Early Tan (390), 30ml | Beauty essential | Priced at £9.25","Experience Revlon ColorStay Full Cover Longwear Matte Foundation, Heat & Sweat Resistant Lightweight Face Makeup, Early Tan (390), 30ml from Revlon—a trusted beauty favourite. Customers rate it 4.4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08QWXQGM6","revlon, colorstay, full, cover, longwear, matte, foundation, heat, sweat, resistant, lightweight, face, makeup, early, tan",Beauty,Unisex,Revlon,images/revlon-colorstay-full-cover-longwear-matte,1.webp,£9.25,https://m.media-amazon.com/images/I/6125QES2PRL.jpg
"Durex Naturals, Regular Fit, 30 Condoms, Thin, Natural Rubber Latex, with Water Based Lube, Gentle Formula","Durex Naturals, Regular Fit, 30 Condoms, Thin, Natural…","Shop Durex Naturals, Regular Fit, 30 Condoms, Thin, Natural Rubber Latex, with Water Based Lube, Gentle Formula by Durex, a standout in health & personal care…","Durex Durex Naturals, Regular Fit, 30 Condoms, Thin, Natural Rubber Latex, with Water Based Lube, Gentle Formula | Health & Personal Care essential | Priced at £7.49","Experience Durex Naturals, Regular Fit, 30 Condoms, Thin, Natural Rubber Latex, with Water Based Lube, Gentle Formula from Durex—a trusted health & personal care favourite. Customers rate it 4 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08R6CKMCZ","durex, naturals, regular, fit, condoms, thin, natural, rubber, latex, water, based, lube, gentle, formula, health",Health & Personal Care,Unisex,Durex,images/durex-naturals-regular-fit-30-condoms,1.webp,£7.49,https://m.media-amazon.com/images/I/71TK9LzzITL.jpg
Yankee Candle Sleep Diffuser Starter Kit | Bronze | Calm Night Electric Fragrance Diffuser Refill | Up to 30 Nights of Fragrance | UK Plug,Yankee Candle Sleep Diffuser Starter Kit | Bronze | Calm…,Shop Yankee Candle Sleep Diffuser Starter Kit | Bronze | Calm Night Electric Fragrance Diffuser Refill | Up to 30 Nights of Fragrance | UK Plug by Yankee…,Yankee Candle Yankee Candle Sleep Diffuser Starter Kit | Bronze | Calm Night Electric Fragrance Diffuser Refill | Up to 30 Nights of Fragrance | UK Plug | Health & Personal Care essential | Priced at £17.99,Experience Yankee Candle Sleep Diffuser Starter Kit | Bronze | Calm Night Electric Fragrance Diffuser Refill | Up to 30 Nights of Fragrance | UK Plug from Yankee Candle—a trusted health & personal care favourite. Customers rate it 4.1 out of 5 for quality and results. Perfect for Amazon FBA listings with reliable performance data. ASIN: B08RJ59H6T,"yankee, candle, sleep, diffuser, starter, kit, bronze, calm, night, electric, fragrance, refill, nights, plug, health",Health & Personal Care,Unisex,Yankee Candle,images/yankee-candle-sleep-diffuser-starter-kit,1.webp,£17.99,https://m.media-amazon.com/images/I/816+35cB2qL.jpg
